Season,Club (grouped),Club,First Name,Last Name,Position,Total Compensation,Base Salary
2018,MNU,MNUFC,Marc,Burch,D,"$140,004 ","$140,004 "
2018,DC,DC,Taylor,Kemp,D,"$140,000 ","$140,000 "
2018,DC,DC,Junior,Moreno,M,"$139,500 ","$120,000 "
2018,NE,NE,Scott,Caldwell,M,"$139,375 ","$129,375 "
2018,DC,DC,Ian,Harkes,M,"$137,738 ","$104,500 "
2018,DC,DC,Ulises,Segura,M-F,"$137,000 ","$137,000 "
2018,VAN,VAN,Brian,Rowe,GK,"$135,000 ","$135,000 "
2018,TFC,TOR,Nick,Hagglund,D,"$134,629 ","$125,004 "
2018,DC,DC,Kofi,Opare,D,"$133,125 ","$118,125 "
2018,HOU,HOU,Joe,Willis,GK,"$132,750 ","$125,000 "
2018,CHI,CHI,Richard,Sanchez,GK,"$132,500 ","$130,000 "
2018,LAG,LA,Daniel,Steres,D,"$132,067 ","$125,004 "
2018,SJ,SJ,JT,Marcinkowski,GK,"$132,000 ","$120,000 "
2018,RSL,RSL,David,Horst,D,"$131,629 ","$125,004 "
2018,COL,COL,Michael,Azira,M,"$131,625 ","$125,000 "
2018,RSL,RSL,Shawn,Barry,D,"$131,250 ","$131,250 "
2018,ATL,ATL,Sal,Zizzo,D,"$130,000 ","$130,000 "
2018,POR,POR,Zarek,Valentin,D,"$130,000 ","$130,000 "
2018,VAN,VAN,Nicolas,Mezquida,F-M,"$130,000 ","$130,000 "
2018,DC,DC,Steve,Clark,GK,"$130,000 ","$120,000 "
2018,LAG,LA,Emmanuel,Boateng,F,"$130,000 ","$130,000 "
2018,COL,COL,Edgar,Castillo,D,"$129,996 ","$99,996 "
2018,MTL,MTL,Samuel,Piette,M,"$129,234 ","$120,000 "
2018,MTL,MTL,Shamit,Shome,M,"$128,500 ","$100,000 "
2018,POR,POR,Eryk,Williamson,M,"$126,500 ","$110,000 "
2018,RSL,RSL,Demar,Phillips,D,"$126,250 ","$120,000 "
2018,NYC,NYCFC,Jonathan,Lewis,F,"$125,500 ","$90,000 "
2018,POR,POR,Jake,Gleeson,GK,"$125,167 ","$120,000 "
2018,ORL,ORL,Donny,Toia,D,"$125,004 ","$125,004 "
2018,RBNY,NYRB,Ryan,Meara,GK,"$125,000 ","$120,000 "
2018,CLB,CLB,Ricardo,Clark,M,"$125,000 ","$125,000 "
2018,CHI,CHI,Mohammed,Adams,M,"$125,000 ","$90,000 "
2018,DC,DC,Jared,Jeffrey,M,"$124,996 ","$114,996 "
2018,CHI,CHI,Matt,Polster,M,"$124,890 ","$109,890 "
2018,SJ,SJ,Fatai,Alashe,M,"$124,243 ","$107,993 "
2018,POR,POR,Jeff,Attinella,GK,"$124,000 ","$115,000 "
2018,FCD,DAL,Chris,Richards,D,"$123,750 ","$90,000 "
2018,RSL,RSL,Adam,Henley,D,"$122,833 ","$115,000 "
2018,FCD,DAL,Jimmy,Maurer,GK,"$122,500 ","$120,000 "
2018,FCD,DAL,Tesho,Akindele,F-M,"$122,500 ","$105,000 "
2018,TFC,TOR,Ashtone,Morgan,D,"$121,500 ","$120,000 "
2018,PHI,PHI,Keegan,Rosenberry,D,"$120,763 ","$114,950 "
2018,RBNY,NYRB,Connor,Lade,D,"$120,750 ","$114,000 "
2018,NYC,NYCFC,Saad,Abdul-Salaam,D,"$120,230 ","$106,480 "
2018,CLB,CLB,Eduardo,Sosa,M,"$120,200 ","$100,000 "
2018,CHI,CHI,Jonathan,Campbell,D,"$120,050 ","$111,925 "
2018,ATL,ATL,Gordon,Wild,F,"$120,000 ","$90,000 "
2018,ATL,ATL,Jose Rafael,Hernandez,D,"$120,000 ","$120,000 "
2018,KC,KC,Khiry,Shelton,F,"$119,745 ","$102,245 "
2018,MLS,MLS,Wandrille,Lefevre,D,"$119,500 ","$110,000 "
2018,TFC,TOR,Jay,Chapman,M,"$117,500 ","$99,000 "
2018,RBNY,NYRB,Tim,Parker,D,"$115,935 ","$97,185 "
2018,SJ,SJ,Eric,Calvillo,M,"$115,000 ","$100,000 "
2018,RBNY,NYRB,Alex,Muyl,F,"$114,000 ","$110,000 "
2018,LAG,LA,Tomas,Hilliard-Arce,D,"$113,125 ","$90,000 "
2018,HOU,HOU,Alejandro,Fuenmayor,D,"$112,508 ","$85,008 "
2018,ATL,ATL,Julian,Gressel,M,"$111,250 ","$92,500 "
2018,RSL,RSL,Sebastian,Saucedo,M,"$110,500 ","$100,000 "
2018,PHI,PHI,Auston,Trusty,D,"$109,100 ","$80,000 "
2018,RBNY,NYRB,Cristian,Casseres,M,"$108,750 ","$70,000 "
2018,COL,COL,Andrew,Dykstra,GK,"$107,659 ","$100,008 "
2018,MNU,MNUFC,Matt,Lampson,GK,"$107,500 ","$100,000 "
2018,HOU,HOU,Dylan,Remick,D,"$106,667 ","$105,000 "
2018,MNU,MNUFC,Eric,Miller,D,"$105,998 ","$84,998 "
2018,NE,NE,Brad,Knighton,GK,"$105,956 ","$105,956 "
2018,CHI,CHI,Rafael,Ramos,D,"$105,840 ","$105,840 "
2018,COL,COL,Caleb,Calvert,F,"$105,000 ","$105,000 "
2018,DC,DC,Joseph,Mora,D,"$104,250 ","$90,000 "
2018,PHI,PHI,John,McCarthy,GK,"$104,250 ","$95,000 "
2018,TFC,TOR,Alex,Bono,GK,"$102,200 ","$82,000 "
2018,SJ,SJ,Andrew,Tarbell,GK,"$102,000 ","$88,000 "
2018,CHI,CHI,Jon,Bakero,F,"$101,375 ","$85,000 "
2018,TFC,TOR,Jordan,Hamilton,F,"$100,430 ","$72,930 "
2018,SJ,SJ,Nick,Lima,D,"$100,200 ","$93,996 "
2018,PHI,PHI,Fabian,Herbers,F-M,"$100,008 ","$100,008 "
2018,LAFC,LAFC,Rodrigo,Pacheco,F,"$100,000 ","$100,000 "
2018,RSL,RSL,Danilo,Acosta,M,"$100,000 ","$100,000 "
2018,FCD,DAL,Adonijah,Reid,F,"$99,375 ","$75,000 "
2018,SEA,SEA,Lamar,Neagle,F-M,"$99,000 ","$96,000 "
2018,ORL,ORL,Chris,Mueller,F,"$98,750 ","$85,000 "
2018,CLB,CLB,Adam,Jahn,F,"$97,500 ","$97,500 "
2018,MTL,MTL,Clement,Diop,GK,"$97,290 ","$90,000 "
2018,CLB,CLB,Edward,Opoku,F,"$96,000 ","$75,000 "
2018,CHI,CHI,Djordje,Mihailovic,M,"$96,000 ","$96,000 "
2018,ORL,ORL,Victor,Giro,D-M,"$95,313 ","$90,000 "
2018,MNU,MNUFC,Collin,Martin,M,"$95,004 ","$95,004 "
2018,CLB,CLB,Alex,Crognale,D,"$95,004 ","$95,004 "
2018,COL,COL,Dillon,Serna,M,"$95,000 ","$95,000 "
2018,ATL,ATL,Alec,Kann,GK,"$94,008 ","$94,008 "
2018,CHI,CHI,Christian,Dean,D,"$93,125 ","$90,000 "
2018,HOU,HOU,Jared,Watts,D-M,"$92,500 ","$92,500 "
2018,FCD,DAL,Paxton,Pomykal,M,"$90,000 ","$85,000 "
2018,ORL,ORL,RJ,Allen,D,"$90,000 ","$90,000 "
2018,NE,NE,Jalil,Anibaba,D,"$90,000 ","$90,000 "
2018,COL,COL,Kortne,Ford,D,"$89,500 ","$82,500 "
2018,DC,DC,Chris,Durkin,D-M,"$89,167 ","$80,000 "
2018,ORL,ORL,Cam,Lindley,M,"$88,906 ","$80,000 "
2018,RBNY,NYRB,Michael,Murillo,D,"$88,754 ","$80,004 "
2018,ORL,ORL,Amro,Tarek,D,"$88,333 ","$80,000 "
2018,LAFC,LAFC,James,Murphy,M,"$87,500 ","$67,500 "
2018,ATL,ATL,Andrew,Carleton,F,"$87,400 ","$75,000 "
2018,MTL,MTL,Daniel,Lovitz,M,"$86,625 ","$86,625 "
2018,MNU,MNUFC,Brent,Kallman,D,"$85,792 ","$82,500 "
2018,ORL,ORL,Jose,Villarreal,F,"$85,000 ","$85,000 "
2018,NYC,NYCFC,Brad,Stuver,GK,"$85,000 ","$85,000 "
2018,LAFC,LAFC,Latif,Blessing,F,"$84,375 ","$75,000 "
2018,MTL,MTL,Maxime,Crepeau,GK,"$84,083 ","$80,000 "
2018,ATL,ATL,Chris,Goslin,M,"$84,000 ","$80,000 "
2018,NE,NE,Zachary,Herivaux,M,"$83,906 ","$68,906 "
2018,MLS,MLS,Jose,Leiton,F-M,"$83,000 ","$67,500 "
2018,LAG,LA,Hugo,Arellano,D,"$82,574 ","$75,000 "
2018,KC,KC,Gianluca,Busio,F,"$82,504 ","$80,004 "
2018,CHI,CHI,Grant,Lillard,D,"$82,500 ","$80,000 "
2018,SJ,SJ,Gilbert,Fuentes,M,"$82,000 ","$70,000 "
2018,KC,KC,Daniel,Salloi,F,"$81,625 ","$67,500 "
2018,ORL,ORL,Chris,Schuler,D,"$81,250 ","$75,000 "
2018,CLB,CLB,Jonathan,Kempin,GK,"$80,256 ","$80,256 "
2018,LAFC,LAFC,Calum,Mallace,M,"$80,000 ","$80,000 "
2018,NYC,NYCFC,Joe,Scally,D,"$76,317 ","$54,500 "
2018,RSL,RSL,Ricky,Lopez-Espin,F,"$76,250 ","$67,500 "
2018,PHI,PHI,Derrick,Jones,M,"$75,900 ","$70,000 "
2018,MTL,MTL,Nick,DePuy,F,"$75,754 ","$68,254 "
2018,CLB,CLB,Niko,Hansen,F,"$75,750 ","$68,250 "
2018,FCD,DAL,Jacori,Hayes,M,"$75,750 ","$68,250 "
2018,CLB,CLB,Lalas,Abubakar,D,"$75,750 ","$68,250 "
2018,NYC,NYCFC,James,Sands,D-M,"$75,333 ","$54,500 "
2018,POR,POR,Bill,Tuiloma,D-M,"$75,000 ","$67,500 "
2018,DC,DC,Jalen,Robinson,D,"$75,000 ","$75,000 "
2018,LAFC,LAFC,Mark-Anthony,Kaye,M,"$75,000 ","$70,000 "
2018,POR,POR,Victor,Arboleda,F-M,"$75,000 ","$75,000 "
2018,LAG,LA,Dave,Romney,D,"$74,419 ","$74,419 "
2018,NE,NE,Cody,Cropper,F,"$73,828 ","$73,828 "
2018,RBNY,NYRB,Derrick,Etienne,M,"$73,500 ","$68,500 "
2018,PHI,PHI,Anthony,Fontana,M,"$73,422 ","$65,004 "
2018,CLB,CLB,Cristian,Martinez,M,"$73,415 ","$68,915 "
2018,RSL,RSL,Alex,Horwath,GK,"$73,363 ","$67,500 "
2018,RBNY,NYRB,Aaron,Long,D,"$73,125 ","$73,125 "
2018,TFC,TOR,Ben,Spencer,F,"$72,800 ","$67,500 "
2018,LAG,LA,Bradford,Jamieson,F,"$72,765 ","$72,765 "
2018,TFC,TOR,Liam,Fraser,M,"$72,500 ","$67,500 "
2018,VAN,VAN,Alphonso,Davies,M,"$72,500 ","$72,500 "
2018,MLS,MLS,Rennico,Clarke,D,"$72,500 ","$67,500 "
2018,NE,NE,Isaac,Angking,M,"$72,500 ","$67,500 "
2018,LAG,LA,Efrain,Alvarez,M,"$72,234 ","$67,500 "
2018,DC,DC,Bruno,Miranda,F,"$71,976 ","$67,500 "
2018,VAN,VAN,Jakob,Nerwinski,D,"$71,625 ","$67,500 "
2018,ATL,ATL,Romario,Williams,F,"$71,500 ","$71,500 "
2018,PHI,PHI,Adam,Najem,M,"$71,500 ","$71,500 "
2018,ATL,ATL,George,Bello,D,"$71,500 ","$67,500 "
2018,LAFC,LAFC,Nicolas,Czornomaz,M,"$71,250 ","$67,500 "
2018,PHI,PHI,Cory,Burke,F,"$71,224 ","$67,500 "
2018,RBNY,NYRB,Florian,Valot,M,"$71,136 ","$67,500 "
2018,RSL,RSL,Jose E,Hernandez,M,"$70,875 ","$67,500 "
2018,VAN,VAN,Brett,Levis,D,"$70,750 ","$68,250 "
2018,LAFC,LAFC,Tristan,Blackmon,D,"$70,234 ","$67,500 "
2018,RBNY,NYRB,Stefano,Bonomo,F,"$69,922 ","$67,500 "
2018,RBNY,NYRB,Vincent,Bezecourt,M,"$69,921 ","$67,500 "
2018,LAFC,LAFC,Aaron,Kovar,M,"$69,658 ","$69,458 "
2018,DC,DC,Dane,Kelly,F,"$69,500 ","$67,500 "
2018,MNU,MNUFC,Harrison,Heath,M,"$69,458 ","$69,458 "
2018,RBNY,NYRB,Anatole,Abang,F,"$68,927 ","$68,927 "
2018,NYC,NYCFC,Andre,Rawls,GK,"$68,915 ","$68,915 "
2018,LAFC,LAFC,Tyler,Miller,GK,"$68,915 ","$68,915 "
2018,HOU,HOU,Kevin,Garcia,D,"$68,915 ","$68,915 "
2018,CHI,CHI,Drew,Conner,M,"$68,907 ","$68,907 "
2018,DC,DC,Travis,Worra,GK,"$68,906 ","$68,906 "
2018,COL,COL,Jack,McBean,F,"$68,906 ","$68,906 "
2018,DC,DC,Oniel,Fisher,D-M,"$68,906 ","$68,906 "
2018,PHI,PHI,Eric,Ayuk,M,"$68,906 ","$68,906 "
2018,ATL,ATL,Mikey,Ambrose,D,"$68,906 ","$68,906 "
2018,ORL,ORL,Tony,Rocha,M,"$68,902 ","$68,902 "
2018,ATL,ATL,Jon,Gallagher,F,"$68,750 ","$67,500 "
2018,SJ,SJ,Luis,Felipe,M,"$68,500 ","$67,500 "
2018,POR,POR,Jack,Barmby,M,"$68,256 ","$68,256 "
2018,VAN,VAN,Spencer,Richey,GK,"$68,254 ","$68,254 "
2018,HOU,HOU,George,Malki,D,"$68,254 ","$68,254 "
2018,CHI,CHI,Daniel,Johnson,M,"$68,254 ","$68,254 "
2018,COL,COL,Sam,Hamilton,M,"$68,254 ","$68,254 "
2018,KC,KC,Kharlton,Belmar,F,"$68,254 ","$68,254 "
2018,SJ,SJ,Matt,Bersano,GK,"$68,254 ","$68,254 "
2018,ORL,ORL,Earl,Edwards,GK,"$68,250 ","$68,250 "
2018,KC,KC,Jaylin,Lindsey,D,"$67,504 ","$54,504 "
2018,NE,NE,Brian,Wright,F,"$67,500 ","$67,500 "
2018,COL,COL,Deklan,Wynne,D,"$67,500 ","$67,500 "
2018,FCD,DAL,Kyle,Zobeck,GK,"$67,500 ","$67,500 "
2018,NE,NE,Matt,Turner,GK,"$67,500 ","$67,500 "
2018,ORL,ORL,Mason,Stajduhar,GK,"$67,500 ","$67,500 "
2018,NYC,NYCFC,Ben,Sweat,D,"$67,500 ","$67,500 "
2018,LAG,LA,Brian,Sylvestre,GK,"$67,500 ","$67,500 "
2018,MTL,MTL,Michael,Salazar,F,"$67,500 ","$67,500 "
2018,FCD,DAL,Kris,Reaves,D,"$67,500 ","$67,500 "
2018,LAFC,LAFC,Quillan,Roberts,GK,"$67,500 ","$67,500 "
2018,MNU,MNUFC,Bertrand,Owundi Eko'o,D,"$67,500 ","$67,500 "
2018,MNU,MNUFC,Frantz,Pangop,M,"$67,500 ","$67,500 "
2018,TFC,TOR,Caleb,Patterson-Sewell,GK,"$67,500 ","$67,500 "
2018,RSL,RSL,Taylor,Peay,D,"$67,500 ","$67,500 "
2018,SJ,SJ,Jimmy,Ockford,D,"$67,500 ","$67,500 "
2018,SEA,SEA,Jordan,McCrary,D,"$67,500 ","$67,500 "
2018,CHI,CHI,Patrick,McLain,GK,"$67,500 ","$67,500 "
2018,SEA,SEA,Bryan,Meredith,GK,"$67,500 ","$67,500 "
2018,LAFC,LAFC,Charlie,Lyon,GK,"$67,500 ","$67,500 "
2018,COL,COL,Enzo,Martinez,M,"$67,500 ","$67,500 "
2018,PHI,PHI,Olivier,Mbaizo,D,"$67,500 ","$67,500 "
2018,KC,KC,Wan,Kuzain,M,"$67,500 ","$67,500 "
2018,LAG,LA,Ariel,Lassiter,F,"$67,500 ","$67,500 "
2018,CLB,CLB,Logan,Ketterer,GK,"$67,500 ","$67,500 "
2018,LAG,LA,Emrah,Klimenta,D,"$67,500 ","$67,500 "
2018,TFC,TOR,Jason,Hernandez,D,"$67,500 ","$67,500 "
2018,RSL,RSL,Aaron,Herrera,D,"$67,500 ","$67,500 "
2018,ATL,ATL,Mitch,Hildebrandt,GK,"$67,500 ","$67,500 "
2018,NE,NE,Femi,Hollinger-Janzen,F,"$67,500 ","$67,500 "
2018,NYC,NYCFC,Sebastien,Ibeagha,D,"$67,500 ","$67,500 "
2018,HOU,HOU,Luis,Gil,M,"$67,500 ","$67,500 "
2018,ORL,ORL,Adam,Grinwis,GK,"$67,500 ","$67,500 "
2018,POR,POR,Andres,Flores,M,"$67,500 ","$67,500 "
2018,CHI,CHI,Jorge,Corrales,D,"$67,500 ","$67,500 "
2018,COL,COL,Mike,da Fonte,D,"$67,500 ","$67,500 "
2018,MLS,MLS,Tyler,Deric,GK,"$67,500 ","$67,500 "
2018,FCD,DAL,Reggie,Cannon,D,"$67,500 ","$67,500 "
2018,LAG,LA,Servando,Carrasco,M,"$67,500 ","$67,500 "
2018,MTL,MTL,David,Choiniere,M,"$67,500 ","$67,500 "
2018,COL,COL,Kip,Colvey,D,"$67,500 ","$67,500 "
2018,CHI,CHI,Brandt,Bronico,M,"$67,500 ","$67,500 "
2018,SEA,SEA,Calle,Brown,GK,"$67,500 ","$67,500 "
2018,RSL,RSL,Nick,Besler,M,"$67,500 ","$67,500 "
2018,HOU,HOU,Eric,Bird,M,"$67,500 ","$67,500 "
2018,SEA,SEA,Tony,Alfaro,D,"$67,500 ","$67,500 "
2018,ATL,ATL,Patrick,Okonkwo,F,"$65,504 ","$54,504 "
2018,PHI,PHI,Mark,McKenzie,D,"$64,500 ","$54,500 "
2018,POR,POR,Marco,Farfan,D,"$64,500 ","$64,500 "
2018,COL,COL,Sam,Vines,D,"$61,250 ","$60,000 "
2018,COL,COL,Ricardo,Perez,M,"$61,250 ","$60,000 "
2018,VAN,VAN,Simon,Colyn,M,"$60,750 ","$54,500 "
2018,RBNY,NYRB,Ben,Mines,M,"$60,518 ","$54,504 "
2018,PHI,PHI,Jack,Elliott,D,"$59,630 ","$59,630 "
2018,DC,DC,Chris,Odoi-Atsem,D,"$59,500 ","$54,500 "
2018,ATL,ATL,Lagos,Kunga,M-F,"$58,500 ","$54,500 "
2018,SJ,SJ,Chris,Wehan,M,"$57,992 ","$54,492 "
2018,KC,KC,Eric,Dick,GK,"$57,950 ","$54,500 "
2018,NE,NE,Mark,Segbers,D-M,"$57,761 ","$54,500 "
2018,NE,NE,Brandon,Bye,D,"$57,761 ","$54,500 "
2018,MTL,MTL,Thomas,Meilleur-Giguere,D,"$57,625 ","$54,500 "
2018,RBNY,NYRB,Kevin,Politz,D,"$57,106 ","$54,500 "
2018,FCD,DAL,Bryan,Reynolds,F,"$56,500 ","$54,500 "
2018,SJ,SJ,Jacob,Akanyirige,D,"$56,500 ","$54,500 "
2018,LAFC,LAFC,Shaft,Brewer,M,"$56,167 ","$54,500 "
2018,MTL,MTL,Louis,Beland-Goyette,M,"$55,750 ","$54,500 "
2018,HOU,HOU,Charlie,Ward,M,"$55,654 ","$55,654 "
2018,ATL,ATL,Andrew,Wheeler-Omiunu,M,"$55,654 ","$55,654 "
2018,KC,KC,Colton,Storm,D,"$55,654 ","$55,654 "
2018,HOU,HOU,Memo,Rodriguez,M,"$55,654 ","$55,654 "
2018,PHI,PHI,Jake,McGuire,GK,"$55,654 ","$55,654 "
2018,CLB,CLB,Connor,Maloney,D,"$55,654 ","$55,654 "
2018,RBNY,NYRB,Evan,Louro,GK,"$55,654 ","$55,654 "
2018,MNU,MNUFC,Alex,Kapp,GK,"$55,654 ","$55,654 "
2018,MTL,MTL,Kyle,Fisher,D,"$55,654 ","$55,654 "
2018,KC,KC,Amer,Didic,D,"$55,654 ","$55,654 "
2018,MTL,MTL,Raheem,Edwards,F,"$55,654 ","$55,654 "
2018,PHI,PHI,Marcus,Epps,M,"$55,654 ","$55,654 "
2018,SEA,SEA,Jordy,Delem,M,"$55,654 ","$55,654 "
2018,CHI,CHI,Stefan,Cleveland,GK,"$55,654 ","$55,654 "
2018,NYC,NYCFC,Kwame,Awuah,D-M,"$55,654 ","$55,654 "
2018,SEA,SEA,Henry,Wingo,D-M,"$55,650 ","$55,650 "
2018,KC,KC,Adrian,Zendejas,GK,"$55,650 ","$55,650 "
2018,POR,POR,Kendall,McIntosh,GK,"$55,650 ","$55,650 "
2018,SEA,SEA,Seyi,Adekoya,F,"$55,650 ","$55,650 "
2018,VAN,VAN,David,Norman,M,"$55,500 ","$54,500 "
2018,MTL,MTL,James,Pantemis,GK,"$55,000 ","$54,500 "
2018,RSL,RSL,Connor,Sparrow,GK,"$54,504 ","$54,504 "
2018,RBNY,NYRB,Hassan Ndam,Fouapon,D,"$54,504 ","$54,504 "
2018,ORL,ORL,Pierre,Da Silva,M,"$54,504 ","$54,504 "
2018,RSL,RSL,Corey,Baird,F,"$54,504 ","$54,504 "
2018,LAG,LA,Justin,Vom Steeg,GK,"$54,500 ","$54,500 "
2018,HOU,HOU,Mac,Steeves,GK,"$54,500 ","$54,500 "
2018,SJ,SJ,Mohamed,Thiaw,F,"$54,500 ","$54,500 "
2018,SEA,SEA,Nouhou,Tolo,D,"$54,500 ","$54,500 "
2018,ATL,ATL,Oliver,Shannon,M,"$54,500 ","$54,500 "
2018,KC,KC,Graham,Smith,D,"$54,500 ","$54,500 "
2018,SEA,SEA,Alex,Roldan,M,"$54,500 ","$54,500 "
2018,LAFC,LAFC,Steeve,Saint-Duc,F,"$54,500 ","$54,500 "
2018,NE,NE,Nicolas,Samayoa,D,"$54,500 ","$54,500 "
2018,PHI,PHI,Matthew,Real,D,"$54,500 ","$54,500 "
2018,MNU,MNUFC,Wyatt,Omsberg,D,"$54,500 ","$54,500 "
2018,SJ,SJ,Danny,Musovski,F,"$54,500 ","$54,500 "
2018,HOU,HOU,Michael,Nelson,GK,"$54,500 ","$54,500 "
2018,VAN,VAN,Sean,Melvin,GK,"$54,500 ","$54,500 "
2018,TFC,TOR,Mariano,Mino,M,"$54,500 ","$54,500 "
2018,MNU,MNUFC,Carter,Manley,D,"$54,500 ","$54,500 "
2018,SJ,SJ,Paul,Marie,D,"$54,500 ","$54,500 "
2018,MTL,MTL,Ken,Krolicki,M,"$54,500 ","$54,500 "
2018,POR,POR,Foster,Langsdorf,F,"$54,500 ","$54,500 "
2018,KC,KC,Matt,Lewis,D,"$54,500 ","$54,500 "
2018,CLB,CLB,Ben,Lundgaard,GK,"$54,500 ","$54,500 "
2018,COL,COL,Niki,Jackson,F,"$54,500 ","$54,500 "
2018,POR,POR,Modou,Jadama,D,"$54,500 ","$54,500 "
2018,FCD,DAL,Jesus,Ferreira,F,"$54,500 ","$54,500 "
2018,VAN,VAN,Justin,Fiddes,D,"$54,500 ","$54,500 "
2018,VAN,VAN,Deybi,Flores,M,"$54,500 ","$54,500 "
2018,RBNY,NYRB,Kyle,Duncan,D,"$54,500 ","$54,500 "
2018,TFC,TOR,Julian,Dunn,D,"$54,500 ","$54,500 "
2018,TFC,TOR,Aiden,Daniels,M,"$54,500 ","$54,500 "
2018,CHI,CHI,Diego,Campos,M,"$54,500 ","$54,500 "
2018,FCD,DAL,Jordan,Cano,D,"$54,500 ","$54,500 "
2018,CHI,CHI,Elliot,Collier,F,"$54,500 ","$54,500 "
2018,VAN,VAN,Marcos,Bustos,M,"$54,500 ","$54,500 "
2018,SEA,SEA,Handwalla,Bwana,M,"$54,500 ","$54,500 "
2018,NYC,NYCFC,Jeff,Caldwell,GK,"$54,500 ","$54,500 "
2018,MTL,MTL,Jason,Beaulieu,GK,"$54,500 ","$54,500 "
2018,VAN,VAN,Myer,Bevan,F,"$54,500 ","$54,500 "
2018,CLB,CLB,Luis,Argudo,M,"$54,500 ","$54,500 "
2017,ORL,ORL,,Kaka,M,"$7,167,500 ","$6,660,000 "
2017,TFC,TOR,Sebastian,Giovinco,F,"$7,115,556 ","$5,600,000 "
2017,TFC,TOR,Michael,Bradley,M,"$6,500,000 ","$6,000,000 "
2017,NYC,NYCFC,Andrea,Pirlo,M,"$5,915,690 ","$5,600,000 "
2017,NYC,NYCFC,David,Villa,F,"$5,610,000 ","$5,610,000 "
2017,LAG,LA,Giovani,Dos Santos,F,"$5,500,000 ","$3,750,000 "
2017,CHI,CHI,Bastian,Schweinsteiger,M,"$5,400,000 ","$5,400,000 "
2017,TFC,TOR,Jozy,Altidore,F,"$4,875,000 ","$4,875,000 "
2017,SEA,SEA,Clint,Dempsey,F,"$3,892,934 ","$3,200,000 "
2017,POR,POR,Diego,Valeri,M,"$2,607,500 ","$2,227,500 "
2017,COL,COL,Tim,Howard,GK,"$2,475,000 ","$2,000,000 "
2017,ATL,ATL,Miguel,Almiron,M,"$2,297,000 ","$1,912,500 "
2017,LAG,LA,Jonathan,Dos Santos,M,"$2,000,000 ","$2,000,000 "
2017,NYC,NYCFC,Maximiliano,Moralez,M,"$2,000,000 ","$2,000,000 "
2017,LAG,LA,Romain,Alessandrini,M,"$1,999,401 ","$1,669,401 "
2017,RSL,RSL,Yura,Movsisyan,F,"$1,973,750 ","$1,750,000 "
2017,CHI,CHI,Nemanja,Nikolic,F,"$1,906,333 ","$1,700,000 "
2017,VAN,VAN,Fredy,Montero,F,"$1,800,000 ","$1,400,000 "
2017,SEA,SEA,Nicolas,Lodeiro,M,"$1,743,429 ","$1,371,429 "
2017,POR,POR,Fanendo,Adi,F,"$1,736,254 ","$1,190,004 "
2017,COL,COL,Shkelzen,Gashi,F,"$1,668,750 ","$1,575,000 "
2017,RBNY,NYRB,Bradley,Wright-Phillips,F,"$1,635,000 ","$1,500,000 "
2017,SJ,SJ,"Valeri ""Vako""",Qazaishvili,M,"$1,454,042 ","$1,325,004 "
2017,PHI,PHI,Alejandro,Bedoya,M,"$1,197,250 ","$1,131,000 "
2017,SEA,SEA,Osvaldo,Alonso,M,"$1,141,667 ","$1,100,000 "
2017,SEA,SEA,Victor,Rodriguez,M,"$1,087,500 ","$1,000,000 "
2017,POR,POR,Sebastian,Blanco,M,"$1,075,008 ","$1,000,008 "
2017,CLB,CLB,Federico,Higuain,M,"$1,050,000 ","$1,050,000 "
2017,COL,COL,Kevin,Doyle,F,"$1,045,000 ","$1,000,000 "
2017,ATL,ATL,Josef,Martinez,F,"$1,041,310 ","$924,000 "
2017,POR,POR,Lucas,Melano,F,"$1,010,000 ","$790,000 "
2017,NE,NE,Claude,Dielna,D,"$909,861 ","$780,000 "
2017,NE,NE,Xavier,Kouassi,M,"$890,542 ","$840,000 "
2017,VAN,VAN,Matias,Laba,M,"$885,500 ","$725,000 "
2017,RSL,RSL,Albert,Rusnak,M,"$882,813 ","$825,000 "
2017,FCD,DAL,Mauro,Diaz,M,"$880,890 ","$784,000 "
2017,KC,KC,Roger,Espinoza,M,"$850,000 ","$850,000 "
2017,ORL,ORL,Antonio,Nocerino,M,"$850,000 ","$800,000 "
2017,CLB,CLB,Jonathan,Mensah,D,"$844,000 ","$750,000 "
2017,RSL,RSL,Kyle,Beckerman,M,"$825,000 ","$750,000 "
2017,CHI,CHI,David,Accam,F-M,"$820,938 ","$750,000 "
2017,PHI,PHI,Maurice,Edu,M,"$818,750 ","$750,000 "
2017,SJ,SJ,Simon,Dawkins,M,"$800,000 ","$800,000 "
2017,NE,NE,Kei,Kamara,F,"$800,000 ","$800,000 "
2017,SJ,SJ,Chris,Wondolowski,F,"$800,000 ","$800,000 "
2017,RBNY,NYRB,Sacha,Kljestan,M,"$787,500 ","$650,000 "
2017,ORL,ORL,Giles,Barnes,F-M,"$781,250 ","$725,000 "
2017,FCD,DAL,Roland,Lamah,M,"$773,500 ","$630,000 "
2017,NYC,NYCFC,Mix,Diskerud,M,"$772,669 ","$772,669 "
2017,ATL,ATL,Hector,Villalba,F,"$770,750 ","$663,000 "
2017,KC,KC,Matt,Besler,D,"$758,250 ","$725,000 "
2017,KC,KC,Graham,Zusi,M,"$757,102 ","$725,000 "
2017,MTL,MTL,Blerim,Dzemaili,M,"$750,000 ","$750,000 "
2017,FCD,DAL,Carlos,Gruezo,M,"$731,500 ","$495,000 "
